Keyword Searched,Title,Content,URL,Sentiment,Confidence
Gaza Isreal War,Israel war on Gaza updates: Deadly attacks ongoing as strikes intensify,This live page is now closed. You can continue to follow our coveragehere.,https://www.aljazeera.com/news/liveblog/2025/4/11/israel-war-on-gaza-live-deadly-attacks-ongoing-as-strikes-intensify,POSITIVE,0.7809630036354065
Gaza Isreal War,"Is­rael’s war on Gaza: List of key events, day 169","Here’s how things stand onSaturday, March 23 2024:",https://www.aljazeera.com/news/2024/3/23/israels-war-on-gaza-list-of-key-events-day-169,NEGATIVE,0.9826650619506836
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 187","Here’s how things stand on Wednesday,April 10, 2024:

Eid Mubarak.pic.twitter.com/473MWspVo7

— Anthony Albanese (@AlboMP)April 9, 2024







",https://www.aljazeera.com/news/2024/4/10/israels-war-on-gaza-list-of-key-events-day-187,NEGATIVE,0.97978276014328
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 88","Here’s how things stand on Tuesday,January 2, 2024:

Demolitions reported today, 1 January 2024, in Al Maniya,#Bethlehem,#WestBank, occupied#Palestinianterritory.

2023 ended with 1,119 structures demolished and 2,210 people displaced, as a result, in the#WestBank.

All statistics here:https://t.co/hG9VUlAUXfpic.twitter.com/Q3Wx3ptphN

— OCHA oPt (Palestine) (@ochaopt)January 1, 2024



The Channel 12 report in Israel linking Tony Blair to a discussion about a ‘role’ in the ‘voluntary resettlement of Gazans’ in Arab and other countries is a lie. The story was published without any contact with Tony Blair or his team. No such discussion has taken place. Nor would…https://t.co/DEHRykbb0w

— Tony Blair Institute for Global Change (@InstituteGC)January 1, 2024













",https://www.aljazeera.com/news/2024/1/2/israels-war-on-gaza-list-of-key-events-day-88,NEGATIVE,0.9906186461448669
Gaza Isreal War,Updates: Red Crescent rubbishes Israeli probe into Gaza medic killings,This live page is now closed. You can continue to follow our coveragehere.,https://www.aljazeera.com/news/liveblog/2025/4/20/live-israel-kills-52-in-gaza-netanyahu-orders-army-to-step-up-attacks,POSITIVE,0.7809630036354065
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 103","Here’s how things stand on Wednesday,January 17, 2024:























",https://www.aljazeera.com/news/2024/1/17/israels-war-on-gaza-list-of-key-events-day-103,NEGATIVE,0.9807447791099548
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 188","Here’s how things stand on Thursday,April 11, 2024:





",https://www.aljazeera.com/news/2024/4/11/israels-war-on-gaza-list-of-key-events-day-188,NEGATIVE,0.8642838001251221
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 172","Here’s how things stand on Tuesday,March 26, 2024:





",https://www.aljazeera.com/news/2024/3/26/israels-war-on-gaza-list-of-key-events-day-172,NEGATIVE,0.9270651936531067
Gaza Isreal War,"Israel war on Gaza, Lebanon updates: Iran fires missiles at Israel",This live page has now been closed. You can continue to follow our coverage of Israel’s war on Gaza and Lebanonhere.,https://www.aljazeera.com/news/liveblog/2024/10/1/israel-attacks-lebanon-live-israelis-launch-ground-operation-in-lebanon,POSITIVE,0.9822437167167664
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 143","Here’s how things stand on Monday,February 26, 2024:











",https://www.aljazeera.com/news/2024/2/26/israels-war-on-gaza-list-of-key-events-day-143,NEGATIVE,0.9713990688323975
Gaza Isreal War,Israel’s war on Gaza updates: At least 12 killed in new attacks,This live page is now closed. You can follow our live coveragehere.,https://www.aljazeera.com/news/liveblog/2024/9/24/israels-war-on-gaza-live-no-respite-for-palestinians-from-bombardment,NEGATIVE,0.7549660205841064
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 175","Here’s how things stand on Friday,March 29, 2024:





",https://www.aljazeera.com/news/2024/3/29/israels-war-on-gaza-list-of-key-events-day-175,NEGATIVE,0.7998866438865662
Gaza Isreal War,Updates: Palestinians flee as Israeli forces continue destruction of Rafah,This live page is now closed. You can continue to follow our coveragehere.,https://www.aljazeera.com/news/liveblog/2025/4/13/live-israel-threatens-more-attacks-as-it-cuts-off-rafah-from-rest-of-gaza,POSITIVE,0.7809630036354065
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 140","Here’s how things stand on Friday,February 23, 2024:











",https://www.aljazeera.com/news/2024/2/23/israels-war-on-gaza-list-of-key-events-day-140,NEGATIVE,0.7307524681091309
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 176","Here’s how things stand on Saturday,March 30, 2024:





",https://www.aljazeera.com/news/2024/3/30/israels-war-on-gaza-list-of-key-events-day-176,NEGATIVE,0.7077736854553223
Gaza Isreal War,"Updates: US targets Yemen, almost 100 killed in Israeli attacks across Gaza",This live page is now closed. You can continue to follow our coveragehere.,https://www.aljazeera.com/news/liveblog/2025/4/19/live-israel-kills-64-in-gaza-as-homes-tent-camps-barbershop-bombed,POSITIVE,0.7809630036354065
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 131","Here’s how things stand on Wednesday,February 14, 2024:





",https://www.aljazeera.com/news/2024/2/14/israels-war-on-gaza-list-of-key-events-day-131,NEGATIVE,0.9449605941772461
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 105","Here’s how things stand on Friday,January 19, 2024:

















",https://www.aljazeera.com/news/2024/1/19/israels-war-on-gaza-list-of-key-events-day-105,NEGATIVE,0.9380998611450195
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 174","Here’s how things stand on Thursday,March 28, 2024:











",https://www.aljazeera.com/news/2024/3/28/israels-war-on-gaza-list-of-key-events-day-174,NEGATIVE,0.9125855565071106
Gaza Isreal War,"Israel’s war on Gaza: List of key events, day 102","Here’s how things stand on Tuesday,January 16, 2024:

















",https://www.aljazeera.com/news/2024/1/16/israels-war-on-gaza-list-of-key-events-day-102,NEGATIVE,0.9709771871566772
Gaza Isreal War,Israel’s war on Gaza – six relentless months of death and destruction,"It has been six months since Israel launched its brutal assault on the Gaza Strip on October 7.

Israel shows no sign of stopping, as its allies continue to provide it with more weapons to use on Palestinians along with political support, and mediated talks have not led to a ceasefire.

The war on Gaza, Israel says, is in retaliation for attacks on Israeli territory by armed groups, led by Hamas’s Qassam Brigades, from Gaza which killed 1,139 people and took about 250 captive.

Let’s take a look at the toll the Israeli attacks have taken on Gaza.

At least 33,137 Palestinians have beenkilledby the Israeli army in Gaza since the start of the war on October 7, the Ministry of Health in Gaza says.

Thousands more are missing under the rubble of collapsed buildings and infrastructure, and are presumed dead.



Children and women comprise the overwhelming majority of those killed, with Save the Children saying more than 13,800 children have been killed.

UNICEF, the United Nations fund for children, estimated that at least 17,000 Palestinian children are currently unaccompanied or separated from their parents in Gaza.

At least 75,815 people have been injured in Israeli attacks since the start of the war – about four out of every 100 people in Gaza.

The Palestine Red Crescent Society said this week that some 1,000 children in Gaza have lost one or both of their legs.

Dozens of people are still killed and injured every day amid relentless Israeli attacks.

The humanitarian situation in Gaza has grown significantly worse in 2024 as the Israeli army blocks the arrival of aid and has effectively imposedstarvationas a weapon of war.

Nearly all 2.3 million people trapped in Gaza now face starvation, with the UN saying famine will take hold in various parts of Gaza by May.

Northern Gaza, which was the first to be decimated by an Israeli ground invasion, is the worst-hit – Israel continues to severely restrict access to the north, blocking routes and subjecting aid convoys to delays or cancellations.

Babies and young children have died from dehydration and malnutrition in northern Gaza, but Israel is still blocking many humanitarian missions.

Last week, Israeli forcesdeliberately killed seven foreign aid workersin three targeted, consecutive strikes on a convoy of cars over a stretch of 2.3km (1.4 miles), prompting some aid organisations to suspend services.

The Israeli military ordered Palestinians to “go south” from the start of the war as its ground forces invaded Gaza from the north.

Nobody has been able to return to their homes in northern Gaza since then as Israel has established a military corridor cutting the Strip in half.

Some 1.9 million people, or more than 80 percent of Gaza’s population, have been internallydisplaced. Most are sheltering in UN installations such as schools and hospitals, nevertheless, more than 400 have been killed and at least 1,400 injured in those places.

More than 1.5 million people are now crammed into Rafah, Gaza’s southernmost city on the border with Egypt. Many have been forced to stay in makeshift camps or the streets, exposed to Israeli air attacks.

Israel has insisted it will invade Rafah by land as well.

The UN agency for Palestinian refugees (UNRWA) says more than 350 Israeli military attacks have targeted its buildings, with 161 installations damaged. The highest number of UN staff in history – 176 – have been killed in Gaza since October 7.

The war has damaged or destroyed approximately 62 percent of all homes in Gaza – 290,820 housing units – leaving more than a million people without homes.

The$18.5bn in damageestimated by the World Bank and the UN has also been to public service infrastructure, with 26 million tonnes of debris and rubble left by the destruction.



Damage has been most extensive in Khan Younis in southern Gaza, where Israeli ground and air attacks destroyed thousands of homes and infrastructure in a stated effort to combat “terrorists”.

Eight of every 10 schools in Gaza are damaged or destroyed, according to UNICEF. As many as 625,000 students have no access to education.

The Israeli army has focused its attacks on hospitals across Gaza despite their protection under international law, claiming Hamas is operating within and underneath them.

All hospitals have suffered critical damage, with only 10 out of 36 able to function partially but they are increasingly overburdened.

A two-week-long siege in and around al-Shifa Hospital, the largest in Gaza,left it heavily damaged and burnedby last week. The Israeli army killed at least 400 people at the compound during its siege and arrested hundreds more.

An acute shortage of medicine, along with exhausted and starving healthcare professionals, means most patients are unable to receive treatment in Gaza. Many operations and amputations have had to be performed without anaesthetic.

The Israeli army has killed the largest number of journalists of any modern conflict and detained more than 24.

On March 18, Al Jazeera correspondentIsmail al-Ghoulwas arrested for 12 hours and beaten by Israeli forces in al-Shifa Hospital.

Before that, on January 7, Al Jazeera journalist Hamza Dahdouh, son of Gaza bureau chief Wael Dahdouh, waskilled by an Israeli missile in Khan Younis. Hamza was in a vehicle nearal-Mawasiwith another journalist, Mustafa Thuraya, who was also killed in the attack.

On December 15, 2023, Al Jazeera cameramanSamer Abudaqawas hit in an Israeli drone attack that also injured Wael Dahdouh, in Khan Younis, Gaza.

Abudaqa bled to death over four hours as emergency workers were unable to reach him because the Israeli army would not let them.

The Committee to Protect Journalists puts the number of journalists killed at 90, with the Government Media Office in Gaza saying some 140 have been killed.

Last week, an Israeli strike targeted a journalists’ tent in the courtyard of the Al-Aqsa Martyrs Hospital, killing at least four people and wounding multiple journalists.",https://www.aljazeera.com/news/2024/4/7/israels-war-on-gaza-six-relentless-months-of-death-and-destruction,NEGATIVE,0.9973220229148865
